_id	Regional	Ano	Mês	Data	Ocorrencia	Solicitacao	Endereco	Bairro	Localidade	Grau_de_Risco	Data_da_Acao	Tipo_da_Acao	Quantidade	Altura	Largura	Area_m
1153	Norte	2020	Abril	2020-04-15	""	Colocação de Lonas Plásticas	Rua Maria Estevao, `=-[	Dois Unidos	Corrego da Camila	""	2020-04-15	""	2.0	20.0	8.0	320
1154	Norte	2020	Abril	2020-04-15	""	Colocação de Lonas Plásticas	Rua Cafeara, ?_$.	Dois Unidos	Corrego da Camila	""	2020-04-15	""	1.0	20.0	8.0	160
1155	Norte	2020	Abril	2020-04-15	""	Colocação de Lonas Plásticas	Rua Cafeara, >#'\	Dois Unidos	Corrego da Camila	""	2020-04-15	""	1.0	15.0	8.0	120
1156	Norte	2020	Abril	2020-04-15	""	Colocação de Lonas Plásticas	Rua Maria Estevao, $!>=	Dois Unidos	Corrego da Camila	""	2020-04-15	""	2.0	15.0	8.0	240
1157	Norte	2020	Abril	2020-04-15	""	Colocação de Lonas Plásticas	Rua Alcantil, @}>	Linha do Tiro	Alto da Jaqueira	""	2020-04-15	""	1.0	15.0	8.0	120
1158	Norte	2020	Abril	2020-04-15	""	Colocação de Lonas Plásticas	Rua Alcantil, 9<-%	Linha do Tiro	Alto da Jaqueira	""	2020-04-15	""	1.0	20.0	8.0	160
1159	Norte	2020	Abril	2020-04-15	""	Colocação de Lonas Plásticas	Rua Alcantil, %$<!	Linha do Tiro	Alto da Jaqueira	""	2020-04-15	""	1.0	15.0	8.0	120
1160	Norte	2020	Abril	2020-04-15	""	Colocação de Lonas Plásticas	Rua Alcantil, .<^&	Linha do Tiro	Alto da Jaqueira	""	2020-04-15	""	1.0	20.0	8.0	160
1161	Norte	2020	Abril	2020-04-15	""	Colocação de Lonas Plásticas	Rua Alcantil, ^[{	Linha do Tiro	Alto da Jaqueira	""	2020-04-15	""	1.0	20.0	8.0	160
1162	Norte	2020	Abril	2020-04-15	""	""	3ª Travessa da Medalha Milagrosa, {})!	Dois Unidos	Alto do Maracana	""	2020-04-15	Acoes de Porta-Porta	""	""	""	0
1163	Norte	2020	Abril	2020-04-15	""	""	3ª Travessa da Medalha Milagrosa, #^>	Dois Unidos	Alto do Maracana	""	2020-04-15	Acoes de Porta-Porta	""	""	""	0
1164	Norte	2020	Abril	2020-04-15	""	""	3ª Travessa Medalha Milagrosa, ~|}[	Dois Unidos	Alto do Maracana	""	2020-04-15	Acoes de Porta-Porta	""	""	""	0
1165	Oeste	2020	Abril	2020-04-15	""	Monitoramento	Rua Samuel Morse, #$[	Cohab	Ur 02	R1	2020-04-15	Mapeamento de Area de Risco	""	""	""	0
1166	Nordeste	2020	Abril	2020-04-15	""	""	Rua Cassiterita, #_|/	Guabiraba	Nao Cadastrada	""	2020-04-15	Acoes de Porta-Porta	""	""	""	0
1167	Oeste	2020	Abril	2020-04-15	""	Monitoramento	Rua Samuel Morse, $!>=	Cohab	Ur 02	R1	2020-04-15	Mapeamento de Area de Risco	""	""	""	0
1168	Oeste	2020	Abril	2020-04-15	""	Monitoramento	Rua Samuel Morse, ?_$.	Cohab	Ur 02	R1	2020-04-15	Mapeamento de Area de Risco	""	""	""	0
1169	Oeste	2020	Abril	2020-04-15	""	Monitoramento	"Rua Alto do Piquiri, #""#~"	Coqueiral	Coqueiral	""	2020-04-15	Analise Visual Estrutural	""	""	""	0
1170	Oeste	2020	Abril	2020-04-15	""	Colocação de Lonas Plásticas	"Rua Vale do Jaguaribe, +?""]"	Varzea	Brega e Chique	""	2020-04-15	Rocagem	2.0	20.0	8.0	320
1171	Oeste	2020	Abril	2020-04-15	""	Colocação de Lonas Plásticas	"Rua Vale do Jaguaribe, ""#*9"	Varzea	Brega e Chique	""	2020-04-15	""	1.0	20.0	8.0	160
1172	Oeste	2020	Abril	2020-04-15	""	Colocação de Lonas Plásticas	Travessa Tiguasu, #_|/	Varzea	Brega e Chique	""	2020-04-15	""	3.0	20.0	8.0	480
1173	Oeste	2020	Abril	2020-04-15	""	Colocação de Lonas Plásticas	Rua Quatro, .[?	Varzea	Brega e Chique	""	2020-04-15	""	2.0	20.0	8.0	320
1174	Oeste	2020	Abril	2020-04-15	""	Colocação de Lonas Plásticas	Rua Exped. Antonio Romano, #$[	Varzea	Jardim Teresopolis	""	2020-04-15	Rocagem	1.0	20.0	8.0	160
1175	Oeste	2020	Abril	2020-04-15	""	Colocação de Lonas Plásticas	Rua Exped. Antonio Romano, `=-[	Varzea	Jardim Teresopolis	""	2020-04-15	Rocagem	2.0	20.0	8.0	320
1176	Oeste	2020	Abril	2020-04-15	""	Colocação de Lonas Plásticas	Rua Exped. Antonio Romano, ?_$.	Varzea	Jardim Teresopolis	""	2020-04-15	""	2.0	25.0	8.0	400
1177	Oeste	2020	Abril	2020-04-15	""	Colocação de Lonas Plásticas	Rua Exped. Antonio Romano, >#'\	Varzea	Jardim Teresopolis	""	2020-04-15	""	2.0	20.0	8.0	320
1178	Oeste	2020	Abril	2020-04-15	""	Colocação de Lonas Plásticas	Rua Exped. Antonio Romano, $!>=	Varzea	Jardim Teresopolis	""	2020-04-15	""	2.0	20.0	8.0	320
1179	Oeste	2020	Abril	2020-04-15	""	Colocação de Lonas Plásticas	Rua Exped. Antonio Romano, @}>	Varzea	Jardim Teresopolis	""	2020-04-15	""	3.0	20.0	8.0	480
1180	Oeste	2020	Abril	2020-04-15	""	Colocação de Lonas Plásticas	Rua Guardiao Manoel Pacheco, 9<-%	Varzea	Jardim Teresopolis	""	2020-04-15	Rocagem	2.0	20.0	8.0	320
1181	Oeste	2020	Abril	2020-04-15	""	Monitoramento	Rua Samuel Morse, >#'\	Cohab	Ur 02	R1	2020-04-15	Mapeamento de Area de Risco	""	""	""	0
1182	Oeste	2020	Abril	2020-04-15	""	Colocação de Lonas Plásticas	Rua Guardiao Manoel Pacheco, %$<!	Varzea	Jardim Teresopolis	""	2020-04-15	Rocagem	2.0	20.0	8.0	320
1183	Oeste	2020	Abril	2020-04-15	""	Colocação de Lonas Plásticas	Rua Soldado Gregorio Vieira, ^[{	Varzea	Jardim Teresopolis	""	2020-04-15	""	2.0	20.0	8.0	320
1184	Oeste	2020	Abril	2020-04-15	""	Colocação de Lonas Plásticas	Rua Soldado Gregorio Vieira, {})!	Varzea	Jardim Teresopolis	""	2020-04-15	Rocagem	1.0	20.0	8.0	160
1185	Oeste	2020	Abril	2020-04-15	""	Colocação de Lonas Plásticas	Rua Soldado Gregorio Vieira, #^>	Varzea	Jardim Teresopolis	""	2020-04-15	Rocagem	2.0	20.0	8.0	320
1186	Oeste	2020	Abril	2020-04-15	""	Colocação de Lonas Plásticas	Rua Soldado Gregorio Vieira, ~|}[	Varzea	Jardim Teresopolis	""	2020-04-15	Rocagem	4.0	20.0	8.0	640
1187	Oeste	2020	Abril	2020-04-15	""	Colocação de Lonas Plásticas	Rua Soldado Gregorio Vieira, /@9=	Varzea	Jardim Teresopolis	""	2020-04-15	""	2.0	20.0	8.0	320
1188	Oeste	2020	Abril	2020-04-15	""	Colocação de Lonas Plásticas	"Rua Soldado Gregorio Vieira, #""#~"	Varzea	Jardim Teresopolis	""	2020-04-15	Rocagem	2.0	20.0	8.0	320
1189	Oeste	2020	Abril	2020-04-15	""	""	"Rua Congonhal, +?""]"	Cohab	Ur 02	""	2020-04-15	Acoes de Porta-Porta	""	""	""	0
1190	Oeste	2020	Abril	2020-04-15	""	""	"Rua Congonhal, ""#*9"	Cohab	Ur 02	""	2020-04-15	Acoes de Porta-Porta	""	""	""	0
1191	Oeste	2020	Abril	2020-04-15	""	""	Rua Samuel Morse, #_|/	Cohab	Ur 02	""	2020-04-15	Acoes de Porta-Porta	""	""	""	0
1192	Oeste	2020	Abril	2020-04-15	""	""	Rua Samuel Morse, .[?	Cohab	Ur 02	""	2020-04-15	Acoes de Porta-Porta	""	""	""	0
1193	Oeste	2020	Abril	2020-04-15	""	Monitoramento	Rua Samuel Morse, #$[	Cohab	Ur 02	R1	2020-04-15	Mapeamento de Area de Risco	""	""	""	0
1194	Oeste	2020	Abril	2020-04-15	""	Monitoramento	Rua Samuel Morse, `=-[	Cohab	Ur 02	R1	2020-04-15	Mapeamento de Area de Risco	""	""	""	0
1195	Oeste	2020	Abril	2020-04-15	""	Colocação de Lonas Plásticas	Rua Guardiao Manoel Pacheco, .<^&	Varzea	Jardim Teresopolis	""	2020-04-15	""	1.0	20.0	8.0	160
1196	Nordeste	2020	Abril	2020-04-15	""	""	Rua Cassiterita, .[?	Guabiraba	Nao Cadastrada	""	2020-04-15	Acoes de Porta-Porta	""	""	""	0
1197	Nordeste	2020	Abril	2020-04-15	""	""	Rua Cassiterita, #$[	Guabiraba	Nao Cadastrada	""	2020-04-15	Acoes de Porta-Porta	""	""	""	0
1198	Nordeste	2020	Abril	2020-04-15	""	""	Rua Cassiterita, `=-[	Guabiraba	Nao Cadastrada	""	2020-04-15	Acoes de Porta-Porta	""	""	""	0
1199	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Verdejante, %$<!	Cohab	Jordao Baixo	R1	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1200	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Verdejante, .<^&	Jordao	Jordao Baixo	R3	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1201	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Verdejante, ^[{	Jordao	Jordao Baixo	R3	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1202	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Verdejante, {})!	Jordao	Jordao Baixo	R3	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1203	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Verdejante, #^>	Jordao	Jordao Baixo	R3	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1204	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Verdejante, ~|}[	Jordao	Jordao Baixo	R1	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1205	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Verdejante, /@9=	Jordao	Jordao Baixo	R1	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1206	Sul	2020	Abril	2020-04-14	""	Monitoramento	"Rua Verdejante, #""#~"	Jordao	Jordao Baixo	R2	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1207	Sul	2020	Abril	2020-04-14	""	Monitoramento	"Rua Verdejante, +?""]"	Jordao	Jordao Baixo	R2	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1208	Sul	2020	Abril	2020-04-14	""	Monitoramento	"Rua Verdejante, ""#*9"	Jordao	Jordao Baixo	R2	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1209	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Verdejante, #_|/	Jordao	Jordao Baixo	R1	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1210	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Verdejante, .[?	Jordao	Jordao Baixo	R2	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1211	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Verdejante, #$[	Jordao	Jordao Baixo	R2	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1212	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Verdejante, `=-[	Jordao	Jordao Baixo	R1	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1213	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Verdejante, ?_$.	Jordao	Jordao Alto	R2	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1214	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Verdejante, >#'\	Jordao	Jordao Alto	R1	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1215	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Verdejante, $!>=	Jordao	Jordao Alto	R3	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1216	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Verdejante, @}>	Jordao	Jordao Alto	R3	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1217	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Verdejante, 9<-%	Jordao	Jordao Alto	R3	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1218	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Verdejante, %$<!	Jordao	Jordao Alto	R2	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1219	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Verdejante, .<^&	Jordao	Jordao Alto	R3	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1220	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Verdejante, ^[{	Jordao	Jordao Alto	R2	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1221	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Verdejante, {})!	Jordao	Jordao Alto	R2	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1222	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Benvenuto Cellini, #^>	Cohab	Ur 05	R1	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1223	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Benvenuto Cellini, ~|}[	Cohab	Ur 05	R1	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1224	Sul	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	Rua Mendes Real, 9<-%	Cohab	Ur 10	""	2020-04-14	Mapeamento de Area de Risco	2.0	15.0	8.0	240
1225	Sul	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	Rua Mendes Real, @}>	Cohab	Ur 10	""	2020-04-14	Mapeamento de Area de Risco	2.0	15.0	8.0	240
1226	Sul	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	Rua Campo Azul, $!>=	Cohab	Ur 10	""	2020-04-14	Mapeamento de Area de Risco	2.0	15.0	8.0	240
1227	Sul	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	Travessa Soldado Virgilio Lucio, >#'\	Cohab	Ur 04	""	2020-04-14	Mapeamento de Area de Risco	2.0	15.0	8.0	240
1228	Sul	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	"Rua Petrolandia, +?""]"	Jordao	Jordao Alto	""	2020-04-14	Mapeamento de Area de Risco	2.0	15.0	8.0	240
1229	Sul	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	"3ª Travessa Vera Nunes, ""#*9"	Jordao	Jordao Alto	""	2020-04-14	Mapeamento de Area de Risco	1.0	15.0	8.0	120
1230	Sul	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	3ª Travessa Vera Nunes, #_|/	Jordao	Jordao Alto	""	2020-04-14	Mapeamento de Area de Risco	1.0	15.0	8.0	120
1231	Sul	2020	Abril	2020-04-14	""	""	2ª Travessa John Bispo, .[?	Jordao	Jordao Alto	""	2020-04-14	Capinacao	1.0	50.0	3.0	150
1232	Sul	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	Rua Lavrinhas, #$[	Cohab	Ur 10	""	2020-04-14	Mapeamento de Area de Risco	2.0	15.0	8.0	240
1233	Sul	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	Travesa Lavrinhas, `=-[	Cohab	Ur 10	""	2020-04-14	Mapeamento de Area de Risco	1.0	15.0	8.0	120
1234	Sul	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	Rua Alberto Lundgren, ?_$.	Jordao	Alto da Jaqueira	""	2020-04-14	Mapeamento de Area de Risco	2.0	15.0	8.0	240
1235	Sul	2020	Abril	2020-04-14	""	Vistoria	Rua Conego Luiz Vieira, >#'\	Cohab	Ur 05	""	2020-04-14	Analise Visual Estrutural	""	""	""	0
1236	Sul	2020	Abril	2020-04-14	""	Vistoria	Rua Palmelo, $!>=	Cohab	Lagoa Encantada	""	2020-04-14	Analise Visual Estrutural	""	""	""	0
1237	Sul	2020	Abril	2020-04-14	""	Vistoria	Rua Palmelo, @}>	Cohab	Lagoa Encantada	""	2020-04-14	Analise Visual Estrutural	""	""	""	0
1238	Sul	2020	Abril	2020-04-14	""	Vistoria	Rua Ubatanga, 9<-%	Jordao	Jordao Baixo	""	2020-04-14	Analise Visual Estrutural	""	""	""	0
1239	Sul	2020	Abril	2020-04-14	""	""	Travessa Cesar Montezuma, %$<!	Jordao	Jordao Baixo	""	2020-04-14	Atendimento Social	""	""	""	0
1240	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Benvenuto Cellini, /@9=	Cohab	Ur 05	R1	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1241	Sul	2020	Abril	2020-04-14	""	Vistoria	Travessa Cesar Montezuma, .<^&	Cohab	Lagoa Encantada	""	2020-04-14	Analise Visual Estrutural	""	""	""	0
1242	Sul	2020	Abril	2020-04-14	""	""	Avenida Doutor Benigno Jordao de Vasconcelos, {})!	Cohab	Lagoa Encantada	""	2020-04-14	Atendimento Social	""	""	""	0
1243	Sul	2020	Abril	2020-04-14	""	Vistoria	Avenida Doutor Benigno Jordao de Vasconcelos, #^>	Cohab	Lagoa Encantada	""	2020-04-14	Analise Visual Estrutural	""	""	""	0
1244	Sul	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	3ª Travesssa Vera Nunes, ~|}[	Jordao	Jordao Alto	""	2020-04-14	Capinacao	1.0	50.0	3.0	150
1245	Sul	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	2ª Travessa Garanhus, /@9=	Jordao	Jordao Alto	""	2020-04-14	Mapeamento de Area de Risco	2.0	15.0	8.0	240
1246	Sul	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	"2ª Travessa Garanhus, #""#~"	Jordao	Jordao Alto	""	2020-04-14	Mapeamento de Area de Risco	2.0	15.0	8.0	240
1247	Sul	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	"Rua Petrolandia, +?""]"	Jordao	Jordao Alto	""	2020-04-14	Mapeamento de Area de Risco	2.0	20.0	8.0	320
1248	Sul	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	"Rua Mirandiba, ""#*9"	Jordao	Jordao Alto	""	2020-04-14	Mapeamento de Area de Risco	2.0	15.0	8.0	240
1249	Sul	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	Rua Serra Dourada, #_|/	Jordao	Jordao Alto	""	2020-04-14	Mapeamento de Area de Risco	1.0	15.0	8.0	120
1250	Sul	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	1ª Travessa Luiz Rodolfo de Araujo, .[?	Cohab	Ur 10	""	2020-04-14	Mapeamento de Area de Risco	2.0	15.0	8.0	240
1251	Sul	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	1ª Travessa Luiz Rodolfodo Araujo, #$[	Cohab	Ur 10	""	2020-04-14	Mapeamento de Area de Risco	3.0	15.0	8.0	360
1252	Sul	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	Rua Alberto Lundgren, `=-[	Ibura	Alto da Bela Vista	""	2020-04-14	Mapeamento de Area de Risco	3.0	15.0	8.0	360
1253	Sul	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	1ª Travessa Francisco Vitoriano, ?_$.	Cohab	Ur 10	""	2020-04-14	Mapeamento de Area de Risco	1.0	15.0	8.0	120
1254	Sul	2020	Abril	2020-04-14	""	""	1ª Travessa Doutor Cesar Montezuma, ^[{	Cohab	Lagoa Encantada	""	2020-04-14	Distribuicao de Cestas Basicas	""	""	""	0
1255	Sul	2020	Abril	2020-04-14	""	Monitoramento	"Rua Benvenuto Cellini, #""#~"	Cohab	Ur 05	R1	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1256	Sul	2020	Abril	2020-04-14	""	Monitoramento	"Rua Benvenuto Cellini, +?""]"	Cohab	Ur 05	R1	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1257	Sul	2020	Abril	2020-04-14	""	Monitoramento	"Rua Benvenuto Cellini, ""#*9"	Cohab	Ur 05	R1	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1258	Oeste	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	Rua Sao Sebastiao, ^[{	Barro	Vila dos Milagres	""	2020-04-14	""	1.0	20.0	8.0	160
1259	Oeste	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	Rua Sao Sebastiao, {})!	Barro	Vila dos Milagres	""	2020-04-14	""	1.0	20.0	8.0	160
1260	Oeste	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	Rua Sao Sebastiao, #^>	Barro	Vila dos Milagres	""	2020-04-14	""	2.0	20.0	8.0	320
1261	Oeste	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	Rua Sao Sebastiao, ~|}[	Barro	Vila dos Milagres	""	2020-04-14	""	2.0	20.0	8.0	320
1262	Oeste	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	Rua Sao Sebastiao, /@9=	Barro	Vila dos Milagres	""	2020-04-14	""	2.0	20.0	8.0	320
1263	Oeste	2020	Abril	2020-04-14	""	""	"Rua Santanopolis, #""#~"	Cohab	Ur 02	""	2020-04-14	Acoes de Porta-Porta	""	""	""	0
1264	Oeste	2020	Abril	2020-04-14	""	""	"Rua Alexandre Bel, +?""]"	Cohab	Ur 02	""	2020-04-14	Acoes de Porta-Porta	""	""	""	0
1265	Oeste	2020	Abril	2020-04-14	""	""	"Rua Alexandre Bel, ""#*9"	Cohab	Ur 02	""	2020-04-14	Acoes de Porta-Porta	""	""	""	0
1266	Oeste	2020	Abril	2020-04-14	""	""	Rua Alexandre Bel, #_|/	Cohab	Ur 02	""	2020-04-14	Acoes de Porta-Porta	""	""	""	0
1267	Oeste	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	Rua Sao Sebastiao, .[?	Barro	Vila dos Milagres	""	2020-04-14	""	2.0	20.0	8.0	320
1268	Oeste	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	Rua Sao Sebastiao, #$[	Barro	Vila dos Milagres	""	2020-04-14	""	1.0	20.0	8.0	160
1269	Oeste	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	Rua Sao Sebastiao, `=-[	Barro	Vila dos Milagres	""	2020-04-14	""	2.0	20.0	8.0	320
1270	Oeste	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	Rua Sao Sebastiao, .<^&	Barro	Vila dos Milagres	""	2020-04-14	""	2.0	20.0	8.0	320
1271	Oeste	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	Rua Sao Sebastiao, ?_$.	Barro	Vila dos Milagres	""	2020-04-14	""	1.0	20.0	8.0	160
1272	Oeste	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	Rua Sao Sebastiao, $!>=	Barro	Vila dos Milagres	""	2020-04-14	""	2.0	20.0	8.0	320
1273	Oeste	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	Rua Sao Sebastiao, @}>	Barro	Vila dos Milagres	""	2020-04-14	""	2.0	20.0	8.0	320
1274	Oeste	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	Rua Sao Sebastiao, 9<-%	Barro	Vila dos Milagres	""	2020-04-14	""	2.0	20.0	8.0	320
1275	Oeste	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	Rua Sao Sebastiao, %$<!	Barro	Vila dos Milagres	""	2020-04-14	""	1.0	20.0	8.0	160
1276	Oeste	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	Rua Sao Sebastiao, .<^&	Barro	Vila dos Milagres	""	2020-04-14	""	2.0	20.0	8.0	320
1277	Oeste	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	Rua Sao Sebastiao, ^[{	Barro	Vila dos Milagres	""	2020-04-14	""	2.0	20.0	8.0	320
1278	Oeste	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	Rua Sao Sebastiao, {})!	Barro	Vila dos Milagres	""	2020-04-14	""	2.0	20.0	8.0	320
1279	Oeste	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	Rua Sao Sebastiao, #^>	Barro	Vila dos Milagres	""	2020-04-14	""	2.0	20.0	8.0	320
1280	Oeste	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	Rua Sao Sebastiao, ~|}[	Barro	Vila dos Milagres	""	2020-04-14	""	2.0	20.0	8.0	320
1281	Oeste	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	Rua Sao Sebastiao, /@9=	Barro	Vila dos Milagres	""	2020-04-14	""	2.0	20.0	8.0	320
1282	Oeste	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	"Rua Sao Sebastiao, #""#~"	Barro	Vila dos Milagres	""	2020-04-14	""	1.0	20.0	8.0	160
1283	Oeste	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	"Rua Sao Sebastiao, +?""]"	Barro	Vila dos Milagres	""	2020-04-14	""	1.0	20.0	8.0	160
1284	Oeste	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	Rua Sao Sebastiao, >#'\	Barro	Vila dos Milagres	""	2020-04-14	""	2.0	20.0	8.0	320
1285	Sul	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	"Rua Coronel Geraldo Gomes de Matos, #""#~"	Jordao	Jordao Baixo	""	2020-04-14	Mapeamento de Area de Risco	2.0	15.0	8.0	240
1286	Oeste	2020	Abril	2020-04-14	""	Colocação de Lonas Plásticas	Rua Sao Sebastiao, %$<!	Barro	Vila dos Milagres	""	2020-04-14	Rocagem	2.0	20.0	8.0	320
1287	Planície	2020	Abril	2020-04-01	Imóveis com Danos / Risco	Vistoria em Imóveis	Rua Visconde de Suassuna, @}>	Boa Vista	Sem Localidade	""	2020-04-14	Analise Visual Estrutural	""	""	""	0
1288	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Benvenuto Cellini, #_|/	Cohab	Ur 05	R1	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1289	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Benvenuto Cellini, .[?	Cohab	Ur 05	R1	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1290	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Benvenuto Cellini, #$[	Cohab	Ur 05	R1	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1291	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Benvenuto Cellini, `=-[	Cohab	Ur 05	R1	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1292	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Benvenuto Cellini, ?_$.	Cohab	Ur 05	R1	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1293	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Benvenuto Cellini, >#'\	Cohab	Ur 05	R1	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1294	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Jose Costantino, $!>=	Jordao	Jordao Baixo	R1	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1295	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Jose Costantino, @}>	Jordao	Jordao Baixo	R1	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1296	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Jose Costantino, 9<-%	Jordao	Jordao Baixo	R1	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
1297	Sul	2020	Abril	2020-04-14	""	Monitoramento	Rua Jose Costantino, %$<!	Jordao	Jordao Baixo	R1	2020-04-14	Mapeamento de Area de Risco	""	""	""	0
